tweet_id	sentiment	content
1957458462	__sentiment__worry	I had my hair cut today and my boyfriend didn't notice....
1753851836	__sentiment__happiness	@ScottRhodie so you liked it. Glad to hear
1694330518	__sentiment__neutral	@MissShonah  Will certainly do that.
1753198732	__sentiment__neutral	@cherrythegreat kasi naman mahirap na hindi ma-notice ang beauty and kasexyhan mo (bumabawi)
1752895814	__sentiment__happiness	@xxcharrrs aw anytime, boo. I realized that all I need to have some fun are you guys.  We should change our pics to the poofy hair ones!
1752536207	__sentiment__happiness	hey chelsee its amiera!   &lt;ufc&gt;
1957496270	__sentiment__neutral	@NellaGrl 64 degrees would be a dream. it's 75 in Boise still.
1964120802	__sentiment__neutral	@Cakez01 YA I JUST GOT A TWITT FROM SOMEBODY SAYIN IT LOOKS LIKE ITS GONNA RAIN OUT HERE ON THE WEST COAST..I AINT BEEN OUTSIDE YET.
1957465266	__sentiment__neutral	Every element in the DOM with children is a single parent
1957008802	__sentiment__sadness	@xdjio Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).
1752872936	__sentiment__neutral	@Siouxsinner yeah... kind of rude... but thats her business i guess   we just appreciate you and Jodi sharing   thanks again!
1753072966	__sentiment__neutral	@sheilasela shelaaaaaaaa
1753549274	__sentiment__worry	i'm hungry. i want scrambled eggs again. my grandma always makes perfect scrambled eggs. my mum sucks at it. so i'll go make some myself!
1964681741	__sentiment__happiness	Maaaan... it is way too nice outside to be in here working.
1965993765	__sentiment__boredom	Is still stuck in the office working!
1751610262	__sentiment__fun	@jazzii3phiizzl3 oh mm gee we got aerolas in the live tonite
1753601419	__sentiment__surprise	But caught Bullet Boys, Trixter (Pete was great), LA Guns AND Kix (who stole the show). Hung out backstage like a real rock and roller.
1961146111	__sentiment__love	i realy wanted to go out cause its so nice but everybodys busy
1695844215	__sentiment__happiness	@solangeknowles I'm going to the show in Amsterdam!  Can't wait!
1753008065	__sentiment__happiness	heeey heeey!   about to go read...
1966305304	__sentiment__sadness	I want a burrito but I still have 30 more minutes of work
1753803657	__sentiment__neutral	all in a days' nasism
1695344024	__sentiment__worry	@brotherjesse The ball is in motion. I have to type up concepts in outline format we could develop those to ensure we deliver greatness
1964230521	__sentiment__worry	i had navy blue under my black nailpolish for a while and i think it stained my nails a little..
1694667143	__sentiment__relief	Back from the Gym, and sorting through my Inboxes
1965963225	__sentiment__sadness	This &quot;Monarchy&quot; is gonna bleed ALL of us dry! We are nothing more than slaves to the pigs in D.C. I don't reconize my country anymore!
1752052937	__sentiment__neutral	@burnthatbox  There's also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.
1695080875	__sentiment__worry	last class at 10:30. One final tomorrow and 2 finals on friday!
1753598886	__sentiment__neutral	Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva
1960126195	__sentiment__love	ugh-cold and dank out
1960945928	__sentiment__hate	ive very picky about what i put in my mouth. i hate onions. they make me cry  )
1694790378	__sentiment__sadness	@pickleshy it's tongue in cheek of some mentalities.There is another one which takes the piss of arabs, but its too long
1964498484	__sentiment__worry	@McFrezco - whoa. &quot;sack chasing whores&quot; ? that is soo out of character for you to say that...  bring back my sweet Superman
1961563919	__sentiment__sadness	We are so sad the beautiful Marisa dresses are leaving today (tear)
1753468341	__sentiment__neutral	Heading to bed with a book. Good night
1694033631	__sentiment__fun	http://twitpic.com/4j95z - I don't know why, but I LOLd.
1965696475	__sentiment__sadness	@Kat_785 yeah now I'm done BUT I have to work all weekend  I'm sooooo bummed about it
1751036129	__sentiment__happiness	@c4ss4ndr4 do I discern a request for Hulu support? excellent idea!
1694108409	__sentiment__relief	@cherylberyls okaaayyyyy... that was very informative.  proves that digestion doesn't take place in the throat i guess.
1694147639	__sentiment__love	@ddlovato...... is an awesome band
1957607501	__sentiment__neutral	@iminditch yesh and that potato guy is online... but hes not live
1696135705	__sentiment__happiness	The seat was a nice place to go
1696045471	__sentiment__happiness	MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &amp;$25 GiftCert to HipFabric!! GO check it out
1961762166	__sentiment__surprise	@peterloggins ... schedule says 10:30 class? I will be late for 10  #campjitterbug
1753051479	__sentiment__relief	@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there
1960433031	__sentiment__worry	Feeling very undervalued and neglected. Not even the sunshine is pulling me out this lul.
1957347167	__sentiment__hate	he just fully yelled @me saying dnt be so fcking stupid grow up! stop with this band shit then... throws the remote at me thnks love u2
1957247732	__sentiment__worry	@yahyan where did you go babe?
1965461093	__sentiment__surprise	Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.
1957587498	__sentiment__sadness	I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.
1961911374	__sentiment__worry	I've been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I'm very disappointed
1695766478	__sentiment__happiness	@Jerrica_Perez That's great! I hope I'll study with my bff too and we'll live together. well..we will see
1961417762	__sentiment__neutral	Eww town fair tire smells horrible. Its making me sick
1694954625	__sentiment__neutral	@artinvest i hope to, no promises  they all my kids and the dog at the moment, a couple of flowers too
1963228497	__sentiment__worry	@RyanSmithLLC you didn't say you were leaving yesterday! You won't see me at the house anymore once you get back... tear tear
1962106409	__sentiment__anger	MOtherfuck QW
1695921827	__sentiment__neutral	Har varit pÃ¯Â¿Â½ Hannah Montana the movie   // cool http://gykd.net
1966131229	__sentiment__neutral	@plbrickner no I don't mind Kent it's just my best friend is going there and Im going to miss her
1962812366	__sentiment__worry	no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING
1753729647	__sentiment__neutral	@gracepearl Oh I forgot to say, if u want anymore friends on xbox send me a friend request. G11Y if u want a friendly game sometime
1965089423	__sentiment__surprise	Oh noes, Not Your Average Joes in Lexington is closing!  Sad
1961521707	__sentiment__empty	Can't even tell you how much this hair dresser is pissssssing me off she has no clue wtf I'm asking her to do..so I'm expecting the worst
1964494593	__sentiment__sadness	facebook is being a bitch
1753696286	__sentiment__fun	@GayAdoptionDad please do  I'll settle for cheap cider for meeting deadline. Have you seen our new blog at www.havealovelytime.com?
1957434478	__sentiment__worry	just got on twitter. no friends to add!  none of my friends are in twitter
1957376288	__sentiment__worry	I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will
1695618416	__sentiment__neutral	@Storagezilla and the grease drip pan doubles as a butter dish (in a pinch)
1753330409	__sentiment__happiness	Had a good time at Flap-a-taco with @daveyboyonline, @LadyLaurali, and @CesYeuxBleus
1960343250	__sentiment__sadness	@RetroRewind i have to wok a nite shift tonite so will miss it  please DM me, i promise i wont tell anyone else ;0) !!!
1965736936	__sentiment__happiness	@loonyboi You rule for doing this! I bought the second game at full price and lost it in a move.
1753484164	__sentiment__happiness	@gcrush thank YOU!! You guys did awesome things for my blog tonight  so grateful!!
1753806590	__sentiment__fun	Who's going out tonight? I want to go out  xxx
1753742389	__sentiment__enthusiasm	@mrated Yeehah, quality
1964506235	__sentiment__hate	@TalentAgentLA unfort, i can't DM you b/c ur not following me
1958128173	__sentiment__hate	Fed up today        No-one's available for comment
1957698231	__sentiment__worry	@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx
1961048868	__sentiment__sadness	Frank from UPS' last day today...  sad to see him go   best delivery guy EVER!  Hope the new guy is NOT a fucktard...
1957341444	__sentiment__sadness	2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol
1961092410	__sentiment__surprise	@epiphanygirl  When are you coming to Indianapolis  !?!?
1753649578	__sentiment__neutral	@VRadio if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP
1696134446	__sentiment__love	is soo in love with beyonce's song &quot;smash into you&quot;
1752618164	__sentiment__worry	@DanielAlxander I like that...gonna have to re-tell
1957160547	__sentiment__neutral	I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them
1753235416	__sentiment__sadness	rain drops keep falling on my head..
1961650363	__sentiment__worry	@NeyomFriday I'm here!... Jdubb is @ his funky job...I guess.. We're neglected
1753633210	__sentiment__neutral	@DaveP_47 hey, watch out you don't post too many adverts on your twitter feed. I wouldn't normally follow, but your blog is interesting
1694146976	__sentiment__neutral	@KatieAlender ooh which two books did you buy?
1694706760	__sentiment__neutral	guess I'll start getting some of my camping and fishing stuff together for Wed &amp; Thurs trip to Braunig Lake......
1751321975	__sentiment__love	ahhh ... i don't care, i love this movie in all it's cheesy-ness
1695730141	__sentiment__worry	time to lie in bed and watch tv
1753030387	__sentiment__fun	Look, everyone! I'm a bad boy! I'm ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz
1964097295	__sentiment__empty	Sooo the Children's Museum was closed for a fund raiser when we got there.  annoying
1694646352	__sentiment__sadness	It's 6.30pm - sun is setting soon, and i should be setting off soon too! Grab some dinner and catch sitcoms!
1695375636	__sentiment__neutral	true lol no problem about the unfollowing..not mad
1962299946	__sentiment__worry	@tacoman667 Not available in my area  I would too
1694349549	__sentiment__love	@SmilinNursAnnie Far from it. Bali, a wonderful place but wouldn't have such music. Not that I have asked. Should I?
1752352157	__sentiment__relief	im determined to slarm around my house and eat egg sandwiches. and smoke a few bowls. sounds like a splendid evening to me
1961815264	__sentiment__enthusiasm	I want it to rain today! Like full thunderstorm style! But it probably won't
1694952933	__sentiment__neutral	@Newy_ShortStack Yeah if i do go i will be going to the second one aswell
1966268117	__sentiment__worry	@akte a couple of YEARS? I may die without my Kateage.  *keeps fingers crossed for you tho*
1964723783	__sentiment__relief	great. more rain
1694510767	__sentiment__worry	OMG. Missed bus, walking miles, for a coffee  Went to see my ex-classmates
1960450938	__sentiment__sadness	My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal
1753347756	__sentiment__love	To all mothers in the world : happy mothers day
1957681147	__sentiment__surprise	geez why do u have to be SO obvious?
1752617121	__sentiment__relief	@AguyfrTX I know, thx  But I'll be ok.
1694646920	__sentiment__happiness	@johnkeithhart Thanks, glad you agree wth my follow or not policy
1965723623	__sentiment__neutral	Marley won't watch the French Open unless it's in HD, which it's not...   But my latest political ad is: http://tinyurl.com/lvsn76
